"","header","digits2","digits6","digits6_des","dupli","notes","SICs","SIC_exclu","SIC","SIC_n"
"3347","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5702","1"
"3348","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5703","1"
"3349","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5704","1"
"3350","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5705","1"
"3351","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5706","1"
"3352","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5707","1"
"3353","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5708","1"
"3354","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5709","1"
"3355","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5710","1"
"3356","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5711","1"
"3357","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5712","1"
"3358","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5713","1"
"3359","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5714","1"
"3360","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5715","1"
"3361","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5716","1"
"3362","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5717","1"
"3363","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5718","1"
"3364","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5719","1"
"3365","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5720","1"
"3366","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5721","1"
"3367","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5722","1"
"3368","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5723","1"
"3369","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5724","1"
"3370","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5725","1"
"3371","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5726","1"
"3372","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5727","1"
"3373","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5728","1"
"3374","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5729","1"
"3375","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5730","1"
"3376","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5731","1"
"3377","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5732","1"
"3378","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5733","1"
"3379","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5734","1"
"3380","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5735","1"
"3381","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5736","1"
"3382","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5737","1"
"3383","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5738","1"
"3384","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5739","1"
"3385","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5740","1"
"3386","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5741","1"
"3387","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5742","1"
"3388","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5743","1"
"3389","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5744","1"
"3390","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5745","1"
"3391","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5746","1"
"3392","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5747","1"
"3393","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5748","1"
"3394","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5749","1"
"3395","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5750","1"
"3396","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5751","1"
"3397","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5752","1"
"3398","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5753","1"
"3399","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5754","1"
"3400","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5755","1"
"3401","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5756","1"
"3402","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5757","1"
"3403","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5758","1"
"3404","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5759","1"
"3405","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5760","1"
"3406","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5761","1"
"3407","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5762","1"
"3408","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5763","1"
"3409","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5764","1"
"3410","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5765","1"
"3411","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5766","1"
"3412","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5767","1"
"3413","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5768","1"
"3414","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5769","1"
"3415","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5770","1"
"3416","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5771","1"
"3417","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5772","1"
"3418","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5773","1"
"3419","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5774","1"
"3420","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5775","1"
"3421","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5776","1"
"3422","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5777","1"
"3423","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5778","1"
"3424","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5779","1"
"3425","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5780","1"
"3426","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5781","1"
"3427","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5782","1"
"3428","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5783","1"
"3429","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5784","1"
"3430","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5785","1"
"3431","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5786","1"
"3432","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5787","1"
"3433","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5788","1"
"3434","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5789","1"
"3435","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5790","1"
"3436","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5791","1"
"3437","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5792","1"
"3438","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5793","1"
"3439","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5794","1"
"3440","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5795","1"
"3441","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5796","1"
"3442","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5797","1"
"3443","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5798","1"
"3444","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5799","1"
"3445","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5900","1"
"3446","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5901","1"
"3447","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5902","1"
"3448","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5903","1"
"3449","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5904","1"
"3450","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5905","1"
"3451","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5906","1"
"3452","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5907","1"
"3453","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5908","1"
"3454","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5909","1"
"3455","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5910","1"
"3456","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5911","1"
"3457","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5912","1"
